번호,주차장 이름,차량 수용대수(전체 중 장애인 차량 수용대수),주차 요금(1시간 기준),경도,위도
24270,二쇳?,50,0,127.3244453,36.56989345
24271,二쇳?,50,0,127.3241645,36.5697284
24272,二쇳?,50,0,127.3240967,36.56977602
24273,二쇳?,50,0,127.3237932,36.56976881
24274,二쇳?,50,0,127.3236631,36.56950066
24275,二쇳?,50,0,127.3250788,36.56988745
24276,二쇳?,50,0,127.3246369,36.5698544
24277,二쇳?,50,0,127.3252256,36.56984817
24278,二쇳?,50,0,127.32548,36.56920127
24279,二쇳?,50,0,127.325275,36.56931978
24280,二쇳?,50,0,127.2870609,36.6273052
24281,二쇳?,50,0,127.3255963,36.56963332
24282,二쇳?,50,0,127.3255994,36.56955505
24283,二쇳?,50,0,127.3257053,36.5693825
24284,二쇳?,50,0,127.3259797,36.56922345
24285,二쇳?,50,0,127.3252809,36.56914904
24286,二쇳?,50,0,127.3293116,36.56914598
24287,二쇳?,50,0,127.3291975,36.56889999
24288,二쇳?,50,0,127.3299294,36.56888372
24289,二쇳?,50,0,127.3298073,36.56870436
24290,二쇳?,50,0,127.330206,36.56870447
24291,二쇳?,50,0,127.3301021,36.56863609
24292,二쇳?,50,0,127.3301416,36.56838069
24293,二쇳?,50,0,127.3298834,36.56910475
24294,二쇳?,50,0,127.3302434,36.5692896
24295,二쇳?,50,0,127.3303557,36.56919492
24296,二쇳?,50,0,127.3304976,36.56932624
24297,二쇳?,50,0,127.3306669,36.56971624
24298,二쇳?,50,0,127.1769129,36.50415853
24299,二쇳?,50,0,127.3307258,36.56992464
24300,二쇳?,50,0,127.2484619,36.52036946
24301,二쇳?,50,0,127.3312457,36.5700091
24302,二쇳?,50,0,127.3310624,36.56995669
24303,二쇳?,50,0,127.3310668,36.57016735
24304,二쇳?,50,0,127.3310455,36.57097672
24305,二쇳?,50,0,127.3304472,36.56887442
24306,二쇳?,50,0,127.3312258,36.56941997
24307,二쇳?,50,0,127.3313357,36.56920748
24308,二쇳?,50,0,127.3314371,36.56930804
24309,二쇳?,50,0,127.3313918,36.56951097
24310,二쇳?,50,0,127.3317822,36.57035875
24311,二쇳?,50,0,127.3322661,36.57029085
24312,二쇳?,50,0,127.3321648,36.57031663
24313,二쇳?,50,0,127.3321196,36.57050924
24314,二쇳?,50,0,127.3325767,36.57018183
24315,二쇳?,50,0,127.3323736,36.56972986
24316,二쇳?,50,0,127.3324719,36.56915311
24317,二쇳?,50,0,127.342579,36.55712297
24318,二쇳?,50,0,127.3444336,36.55794177
24319,二쇳?,50,0,127.3445129,36.55805072
24320,二쇳?,50,0,127.3437935,36.55933999
24321,二쇳?,50,0,127.3436617,36.55936263
24322,二쇳?,50,0,127.3439677,36.55919354
24323,二쇳?,50,0,127.3441519,36.55934374
24324,二쇳?,50,0,127.3441103,36.55970087
24325,二쇳?,50,0,127.3443466,36.55971062
24326,二쇳?,50,0,127.3444097,36.55963073
24327,二쇳?,50,0,127.3446286,36.55886212
24328,二쇳?,50,0,127.344708,36.55941663
24329,二쇳?,50,0,127.3447878,36.55930894
24330,二쇳?,50,0,127.3469201,36.55983921
24331,二쇳?,50,0,127.3469654,36.56003025
24332,二쇳?,50,0,127.3468156,36.56035465
24333,二쇳?,50,0,127.3465981,36.56066757
24334,二쇳?,50,0,127.3462526,36.56055916
24335,二쇳?,50,0,127.1770596,36.50429014
24336,二쇳?,50,0,127.3458673,36.56078429
24337,二쇳?,50,0,127.3452413,36.56369688
24338,二쇳?,50,0,127.3382538,36.55383997
24339,二쇳?,50,0,127.3380551,36.55357542
24340,二쇳?,50,0,127.338789,36.55384292
24341,二쇳?,50,0,127.3385691,36.55313178
24342,二쇳?,50,0,127.3381423,36.55323123
24343,二쇳?,50,0,127.3381037,36.55298248
24344,二쇳?,50,0,127.3373012,36.55300139
24345,二쇳?,50,0,127.3582959,36.55049247
24346,二쇳?,50,0,127.3570185,36.55173615
24347,二쇳?,50,0,127.3549091,36.55218262
24348,二쇳?,50,0,127.3548765,36.55438256
24349,二쇳?,50,0,127.3570488,36.55028473
24350,二쇳?,50,0,127.3564879,36.54998957
24351,二쇳?,50,0,127.3566686,36.55000593
24352,二쇳?,50,0,127.356405,36.54989044
24353,二쇳?,50,0,127.3561541,36.54953591
24354,二쇳?,50,0,127.2015674,36.54232148
24355,二쇳?,50,0,127.3560815,36.54957511
24356,二쇳?,50,0,127.3559472,36.54930618
24357,二쇳?,50,0,127.3557425,36.54951913
24358,二쇳?,50,0,127.3557488,36.54934982
24359,二쇳?,50,0,127.3556455,36.54927795
24360,二쇳?,50,0,127.355465,36.54945858
24361,二쇳?,50,0,127.3554763,36.54988347
24362,二쇳?,50,0,127.3553787,36.54929401
24363,二쇳?,50,0,127.354802,36.54893793
24364,二쇳?,50,0,127.3436768,36.53629019
24365,二쇳?,50,0,127.3413737,36.53580048
24366,二쇳?,50,0,127.3412213,36.53503407
24367,二쇳?,50,0,127.3411245,36.5347452
24368,二쇳?,50,0,127.3407687,36.53479678
24369,二쇳?,50,0,127.3406884,36.53468538
24370,二쇳?,50,0,127.340399,36.5352837
24371,二쇳?,50,0,127.3399043,36.53544601
24372,二쇳?,50,0,127.3399901,36.53563541
24373,二쇳?,50,0,127.3397858,36.53512912
24374,二쇳?,50,0,127.3396749,36.53488255
24375,二쇳?,50,0,127.3415458,36.53402905
24376,二쇳?,50,0,127.3403697,36.53390824
24377,二쇳?,50,0,127.3406248,36.53368001
24378,二쇳?,50,0,127.3403822,36.53418586
24379,二쇳?,50,0,127.3402126,36.53427191
24380,二쇳?,50,0,127.3398635,36.53375556
24381,二쇳?,50,0,127.3397322,36.5339231
24382,二쇳?,50,0,127.3471415,36.53410861
24383,二쇳?,50,0,127.3465354,36.53459057
24384,二쇳?,50,0,127.3465026,36.53425662
24385,二쇳?,50,0,127.3440099,36.53218301
24386,二쇳?,50,0,127.3447633,36.53419789
24387,二쇳?,50,0,127.3450188,36.53412813
24388,二쇳?,50,0,127.3449658,36.53401513
24389,二쇳?,50,0,127.3441283,36.53394496
24390,二쇳?,50,0,127.3432144,36.53176646
24391,二쇳?,50,0,127.3414112,36.53018316
24392,二쇳?,50,0,127.3396064,36.5304317
24393,二쇳?,50,0,127.3421777,36.52830599
24394,二쇳?,50,0,127.3400718,36.52891663
24395,二쇳?,50,0,127.3402706,36.52750857
24396,二쇳?,50,0,127.351321,36.53165001
24397,二쇳?,50,0,127.3511976,36.53165152
24398,二쇳?,50,0,127.3509804,36.53167825
24399,二쇳?,50,0,127.3510931,36.53180791
24400,二쇳?,50,0,127.3509348,36.53192999
24401,二쇳?,50,0,127.3510249,36.53144534
24402,二쇳?,50,0,127.1775462,36.50408759
24403,二쇳?,50,0,127.3511001,36.53141564
24404,二쇳?,50,0,127.3501392,36.53120223
24405,二쇳?,50,0,127.3497562,36.53105419
24406,二쇳?,50,0,127.3505086,36.5314523
24407,二쇳?,50,0,127.3502187,36.53152642
24408,二쇳?,50,0,127.3501319,36.53149605
24409,二쇳?,50,0,127.3496986,36.53168186
24410,二쇳?,50,0,127.3490002,36.53132109
24411,二쇳?,50,0,127.3516144,36.53426205
24412,二쇳?,50,0,127.3510906,36.53327113
24413,二쇳?,50,0,127.3510625,36.53313237
24414,二쇳?,50,0,127.3510195,36.5330243
24415,二쇳?,50,0,127.3511224,36.53286174
24416,二쇳?,50,0,127.3499676,36.53377362
24417,二쇳?,50,0,127.3489725,36.53333772
24418,二쇳?,50,0,127.3489137,36.53317699
24419,二쇳?,50,0,127.348582,36.53288457
24420,二쇳?,50,0,127.348856,36.53285335
24421,二쇳?,50,0,127.3488079,36.53268252
24422,二쇳?,50,0,127.3486091,36.53231444
24423,二쇳?,50,0,127.3490245,36.53232318
24424,二쇳?,50,0,127.3490941,36.53257133
24425,二쇳?,50,0,127.3485297,36.53263923
24426,二쇳?,50,0,127.3484392,36.53249247
24427,二쇳?,50,0,127.348345,36.53258238
24428,二쇳?,50,0,127.3452785,36.5297627
24429,二쇳?,50,0,127.3451485,36.5301259
24430,二쇳?,50,0,127.3451933,36.53009309
24431,二쇳?,50,0,127.3127197,36.56187354
24432,二쇳?,50,0,127.317267,36.55700538
24433,二쇳?,50,0,127.3167082,36.55260716
24434,二쇳?,50,0,127.3071209,36.55654891
24435,二쇳?,50,0,127.312201,36.5481756
24436,二쇳?,50,0,127.3117184,36.54799523
24437,二쇳?,50,0,127.3117111,36.54771615
24438,二쇳?,50,0,127.3117579,36.54780357
24439,二쇳?,50,0,127.3120468,36.54802253
24440,二쇳?,50,0,127.3121565,36.5479495
24441,二쇳?,50,0,127.3125652,36.54799661
24442,二쇳?,50,0,127.3111584,36.54755392
24443,二쇳?,50,0,127.3114468,36.54790794
24444,二쇳?,50,0,127.3113809,36.54728319
24445,二쇳?,50,0,127.3115691,36.54746977
24446,二쇳?,50,0,127.3120642,36.54755618
24447,二쇳?,50,0,127.3089899,36.54731525
24448,二쇳?,50,0,127.3102177,36.54822266
24449,二쇳?,50,0,127.3092425,36.54578158
24450,二쇳?,50,0,127.30892,36.54546066
24451,二쇳?,50,0,127.3089782,36.54533655
24452,二쇳?,50,0,127.3091483,36.54493055
24453,二쇳?,50,0,127.3087071,36.54494201
24454,二쇳?,50,0,127.308384,36.54495209
24455,二쇳?,50,0,127.3223346,36.57846327
24456,二쇳?,50,0,127.3230065,36.57891137
24457,二쇳?,50,0,127.3233573,36.57898209
24458,二쇳?,50,0,127.3234976,36.57886336
24459,二쇳?,50,0,127.3230019,36.57855082
24460,二쇳?,50,0,127.3233525,36.57868363
24461,二쇳?,50,0,127.3236513,36.57838543
24462,二쇳?,50,0,127.3235975,36.57845269
24463,二쇳?,50,0,127.3238942,36.57881958
24464,二쇳?,50,0,127.3240096,36.57842239
24465,二쇳?,50,0,127.3239648,36.57854977
24466,二쇳?,50,0,127.3239561,36.57849196
24467,二쇳?,50,0,127.3203645,36.552902
24468,二쇳?,50,0,127.3205477,36.55274414
24469,二쇳?,50,0,127.3250694,36.55235306
24470,二쇳?,50,0,127.3246035,36.55370833
24471,二쇳?,50,0,127.324681,36.55367524
24472,二쇳?,50,0,127.3242759,36.55370241
24473,二쇳?,50,0,127.3236009,36.556553
24474,二쇳?,50,0,127.3244807,36.55352149
24475,二쇳?,50,0,127.3246237,36.55335675
24476,二쇳?,50,0,127.3245251,36.55323082
24477,二쇳?,50,0,127.3242358,36.55343944
24478,二쇳?,50,0,127.3244018,36.55314628
24479,二쇳?,50,0,127.3241345,36.55310407
24480,二쇳?,50,0,127.3238508,36.55328887
24481,二쇳?,50,0,127.3238585,36.55351364
24482,二쇳?,50,0,127.3241109,36.55340854
24483,二쇳?,50,0,127.3240209,36.55357588
24484,二쇳?,50,0,127.3241565,36.5536206
24485,二쇳?,50,0,127.3242555,36.55358402
24486,二쇳?,50,0,127.3243699,36.55306045
24487,二쇳?,50,0,127.3238858,36.55306161
24488,二쇳?,50,0,127.3240058,36.5531772
24489,二쇳?,50,0,127.3243088,36.55290419
24490,二쇳?,50,0,127.3243236,36.55297611
24491,二쇳?,50,0,127.3240834,36.55293161
24492,二쇳?,50,0,127.3238535,36.55286384
24493,二쇳?,50,0,127.1753181,36.49862884
24494,二쇳?,50,0,127.3237678,36.55297814
24495,二쇳?,50,0,127.3233489,36.55258617
24496,二쇳?,50,0,127.3235427,36.55301728
24497,二쇳?,50,0,127.3236633,36.55281481
24498,二쇳?,50,0,127.32366,36.55288558
24499,二쇳?,50,0,127.3233672,36.55272999
24500,二쇳?,50,0,127.3231146,36.55239189
24501,二쇳?,50,0,127.3233597,36.55310686
24502,二쇳?,50,0,127.3229927,36.5524809
24503,二쇳?,50,0,127.3232159,36.55311475
24504,二쇳?,50,0,127.3231835,36.55261672
24505,二쇳?,50,0,127.3229124,36.55273827
24506,二쇳?,50,0,127.3229776,36.55328131
24507,二쇳?,50,0,127.3231871,36.55291805
24508,二쇳?,50,0,127.322963,36.55297234
24509,二쇳?,50,0,127.3228898,36.55287021
24510,二쇳?,50,0,127.3228426,36.55313906
24511,二쇳?,50,0,127.3241911,36.55274006
24512,二쇳?,50,0,127.324491,36.55297722
24513,二쇳?,50,0,127.3245397,36.55308978
24514,二쇳?,50,0,127.3239872,36.5525271
24515,二쇳?,50,0,127.3239629,36.5526352
24516,二쇳?,50,0,127.3237114,36.55256559
24517,二쇳?,50,0,127.3233948,36.55230906
24518,二쇳?,50,0,127.3233111,36.55186027
24519,二쇳?,50,0,127.3233636,36.55220027
24520,二쇳?,50,0,127.3229535,36.55229807
24521,二쇳?,50,0,127.3225472,36.55214696
24522,二쇳?,50,0,127.3227562,36.55241184
24523,二쇳?,50,0,127.3224014,36.55231186
24524,二쇳?,50,0,127.322394,36.55220176
24525,二쇳?,50,0,127.3225064,36.5524766
24526,二쇳?,50,0,127.3228079,36.5519845
24527,二쇳?,50,0,127.3210846,36.55175341
24528,二쇳?,50,0,127.3202564,36.5520734
24529,二쇳?,50,0,127.3203769,36.55213681
24530,二쇳?,50,0,127.3199551,36.55238511
24531,二쇳?,50,0,127.3200642,36.5525349
24532,二쇳?,50,0,127.3204594,36.55240868
24533,二쇳?,50,0,127.3205385,36.55253825
24534,1동,50,0,127.3513914,36.55205355
24535,二쇳?,50,0,127.3521584,36.55173325
24536,二쇳?,50,0,127.3286038,36.5591074
24537,二쇳?,50,0,127.3239074,36.56206105
24538,二쇳?,50,0,127.3235756,36.56240989
24539,二쇳?,50,0,127.3236958,36.56262605
24540,二쇳?,50,0,127.3237998,36.56273671
24541,二쇳?,50,0,127.3240842,36.56345939
24542,二쇳?,50,0,127.3243873,36.56346926
24543,二쇳?,50,0,127.3243767,36.56361285
24544,二쇳?,50,0,127.3245111,36.56368345
24545,二쇳?,50,0,127.3248852,36.5641295
24546,二쇳?,50,0,127.3243668,36.5638921
24547,二쇳?,50,0,127.3246674,36.56421918
24548,二쇳?,50,0,127.3247889,36.56389291
24549,二쇳?,50,0,127.3250534,36.56384208
24550,二쇳?,50,0,127.3250874,36.56399595
24551,二쇳?,50,0,127.3252363,36.56404644
24552,二쇳?,50,0,127.3253136,36.56424637
24553,二쇳?,50,0,127.3253822,36.56428596
24554,二쇳?,50,0,127.3256308,36.56475808
24555,二쇳?,50,0,127.3253391,36.56456235
24556,二쇳?,50,0,127.3251995,36.56437651
24557,二쇳?,50,0,127.2014716,36.54211653
24558,二쇳?,50,0,127.3247936,36.56447708
24559,二쇳?,50,0,127.3244582,36.56439804
24560,二쇳?,50,0,127.3242538,36.56410708
24561,二쇳?,50,0,127.3255627,36.56490061
24562,二쇳?,50,0,127.3257691,36.5651133
24563,二쇳?,50,0,127.2326827,36.55202799
24564,二쇳?,50,0,127.3264976,36.5653064
24565,二쇳?,50,0,127.3267734,36.56540085
24566,二쇳?,50,0,127.3259626,36.5655067
24567,二쇳?,50,0,127.3260446,36.56575666
24568,二쇳?,50,0,127.3261398,36.56564051
24569,二쇳?,50,0,127.3265277,36.56568081
24570,二쇳?,50,0,127.2894807,36.61487808
24571,二쇳?,50,0,127.3267088,36.5655389
24572,二쇳?,50,0,127.3256465,36.56589239
24573,二쇳?,50,0,127.325211,36.56594274
24574,二쇳?,50,0,127.3260455,36.56595592
24575,二쇳?,50,0,127.326273,36.5660562
24576,二쇳?,50,0,127.3263588,36.56609217
24577,二쇳?,50,0,127.3264658,36.56609124
24578,二쇳?,50,0,127.3265101,36.56575529
24579,二쇳?,50,0,127.3257951,36.56613298
24580,二쇳?,50,0,127.3261113,36.56610446
24581,二쇳?,50,0,127.2872674,36.59363929
24582,二쇳?,50,0,127.3260972,36.56640813
24583,二쇳?,50,0,127.3263863,36.56629691
24584,二쇳?,50,0,127.3264175,36.56619991
24585,二쇳?,50,0,127.3252296,36.56607691
24586,二쇳?,50,0,127.3252842,36.56618182
24587,二쇳?,50,0,127.3252934,36.56633061
24588,二쇳?,50,0,127.3252809,36.56625075
24589,二쇳?,50,0,127.3258417,36.56634193
24590,二쇳?,50,0,127.3254373,36.56651512
24591,二쇳?,50,0,127.3258612,36.5666857
24592,二쇳?,50,0,127.3251731,36.56682524
24593,二쇳?,50,0,127.325072,36.56667649
24594,二쇳?,50,0,127.3251535,36.56672124
24595,二쇳?,50,0,127.3250821,36.56636617
24596,二쇳?,50,0,127.3253275,36.56674898
24597,二쇳?,50,0,127.3256539,36.56683545
24598,二쇳?,50,0,127.3255745,36.56724106
24599,二쇳?,50,0,127.325203,36.56729974
24600,二쇳?,50,0,127.3233982,36.56075313
24601,二쇳?,50,0,127.3234226,36.56048643
24602,二쇳?,50,0,127.3237886,36.56082465
24603,二쇳?,50,0,127.3236656,36.56106391
24604,二쇳?,50,0,127.3242061,36.56081619
24605,二쇳?,50,0,127.3241266,36.56105087
24606,二쇳?,50,0,127.3241073,36.56093798
24607,二쇳?,50,0,127.324267,36.56185953
24608,二쇳?,50,0,127.3245446,36.56174251
24609,二쇳?,50,0,127.3245732,36.5616435
24610,二쇳?,50,0,127.3247649,36.56162584
24611,二쇳?,50,0,127.3249032,36.56182481
24612,二쇳?,50,0,127.3250681,36.56155528
24613,二쇳?,50,0,127.3250997,36.56264995
24614,二쇳?,50,0,127.3252003,36.56151392
24615,二쇳?,50,0,127.3258081,36.56162696
24616,二쇳?,50,0,127.3258483,36.56144091
24617,二쇳?,50,0,127.3256565,36.56146038
24618,二쇳?,50,0,127.3247156,36.56186446
24619,二쇳?,50,0,127.3250752,36.56222039
24620,二쇳?,50,0,127.3250278,36.56239575
24621,二쇳?,50,0,127.3249117,36.56228827
24622,二쇳?,50,0,127.3257031,36.56294753
24623,二쇳?,50,0,127.3252636,36.5626013
24624,二쇳?,50,0,127.3254736,36.56285835
24625,二쇳?,50,0,127.3257188,36.56262516
24626,二쇳?,50,0,127.3253051,36.56292867
24627,二쇳?,50,0,127.3254838,36.56302765
24628,二쇳?,50,0,127.3254673,36.56335762
24629,二쇳?,50,0,127.325825,36.5629149
24630,二쇳?,50,0,127.3257371,36.56331396
24631,二쇳?,50,0,127.3259121,36.56346359
24632,二쇳?,50,0,127.3256489,36.56353056
24633,二쇳?,50,0,127.3261011,36.56361691
24634,二쇳?,50,0,127.3261512,36.56378076
24635,二쇳?,50,0,127.3263514,36.56387713
24636,二쇳?,50,0,127.326448,36.56377993
24637,二쇳?,50,0,127.3266638,36.5643198
24638,二쇳?,50,0,127.3268187,36.5644565
24639,二쇳?,50,0,127.3268066,36.56459264
24640,二쇳?,50,0,127.3267772,36.56477267
24641,二쇳?,50,0,127.3266434,36.56480182
24642,二쇳?,50,0,127.3267799,36.56490346
24643,二쇳?,50,0,127.3267181,36.56522817
24644,二쇳?,50,0,127.3270336,36.56517
24645,二쇳?,50,0,127.3288022,36.56408286
24646,二쇳?,50,0,127.3282216,36.56467496
24647,二쇳?,50,0,127.3096423,36.54471739
24648,二쇳?,50,0,127.3097474,36.544887
24649,二쇳?,50,0,127.3107652,36.54294894
24650,二쇳?,50,0,127.3122648,36.5425403
24651,二쇳?,50,0,127.3269043,36.55571311
24652,二쇳?,50,0,127.3269324,36.55607509
24653,二쇳?,50,0,127.328215,36.55672762
24654,二쇳?,50,0,127.327558,36.55619522
24655,二쇳?,50,0,127.3276729,36.55637762
24656,二쇳?,50,0,127.3277189,36.55626163
24657,二쇳?,50,0,127.3277522,36.55653311
24658,二쇳?,50,0,127.3278051,36.55668544
24659,二쇳?,50,0,127.3275836,36.55657778
24660,二쇳?,50,0,127.3272794,36.55669932
24661,二쇳?,50,0,127.3287756,36.55753302
24662,二쇳?,50,0,127.3288177,36.55747975
24663,二쇳?,50,0,127.3284802,36.55723708
24664,二쇳?,50,0,127.3283504,36.55736685
24665,二쇳?,50,0,127.3281364,36.55708829
24666,二쇳?,50,0,127.328133,36.55762946
24667,二쇳?,50,0,127.3286342,36.55700124
24668,二쇳?,50,0,127.3280086,36.55720225
24669,二쇳?,50,0,127.3277288,36.55717829
24670,二쇳?,50,0,127.328383,36.55756367
24671,二쇳?,50,0,127.3288736,36.55687801
24672,二쇳?,50,0,127.3291346,36.55728638
24673,二쇳?,50,0,127.3299271,36.55764812
24674,二쇳?,50,0,127.1780051,36.50456995
24675,二쇳?,50,0,127.3229888,36.57358896
24676,二쇳?,50,0,127.3232841,36.57327367
24677,二쇳?,50,0,127.3232824,36.57372634
24678,二쇳?,50,0,127.324057,36.57316173
24679,二쇳?,50,0,127.3234271,36.57379914
24680,二쇳?,50,0,127.3235087,36.5735891
24681,二쇳?,50,0,127.3238266,36.57344803
24682,二쇳?,50,0,127.3236485,36.57372531
24683,二쇳?,50,0,127.3235721,36.5738903
24684,二쇳?,50,0,127.3236856,36.57397616
24685,二쇳?,50,0,127.3240379,36.57414392
24686,二쇳?,50,0,127.3236506,36.5741883
24687,二쇳?,50,0,127.3239033,36.57417859
24688,二쇳?,50,0,127.3237203,36.57434163
24689,二쇳?,50,0,127.3240502,36.57439385
24690,二쇳?,50,0,127.323848,36.574505
24691,二쇳?,50,0,127.1765838,36.50378028
24692,二쇳?,50,0,127.3241699,36.57415893
24693,二쇳?,50,0,127.3241754,36.57428086
24694,二쇳?,50,0,127.3242617,36.57423271
24695,二쇳?,50,0,127.3243113,36.57431926
24696,二쇳?,50,0,127.3243597,36.57425544
24697,二쇳?,50,0,127.3245421,36.57402327
24698,二쇳?,50,0,127.3244305,36.5743782
24699,二쇳?,50,0,127.3247715,36.57452729
24700,二쇳?,50,0,127.3246324,36.57449824
24701,二쇳?,50,0,127.3244459,36.5746995
24702,二쇳?,50,0,127.3245311,36.57472083
24703,二쇳?,50,0,127.3244542,36.57490523
24704,二쇳?,50,0,127.3247678,36.57529611
24705,二쇳?,50,0,127.3250459,36.57492895
24706,二쇳?,50,0,127.325136,36.57459997
24707,二쇳?,50,0,127.3247717,36.5747477
24708,二쇳?,50,0,127.3249693,36.57470415
24709,二쇳?,50,0,127.3250804,36.57478136
24710,二쇳?,50,0,127.3253875,36.5745824
24711,二쇳?,50,0,127.3250553,36.57506643
24712,二쇳?,50,0,127.3249774,36.57526745
24713,二쇳?,50,0,127.3255338,36.57507207
24714,二쇳?,50,0,127.3267872,36.57486259
24715,二쇳?,50,0,127.3242358,36.57444434
24716,二쇳?,50,0,127.3241635,36.5746303
24717,二쇳?,50,0,127.3243289,36.57484465
24718,二쇳?,50,0,127.3241739,36.57488234
24719,二쇳?,50,0,127.3239429,36.57470034
24720,二쇳?,50,0,127.3240805,36.57452409
24721,二쇳?,50,0,127.3237661,36.57481933
24722,二쇳?,50,0,127.1794355,36.50430707
24723,二쇳?,50,0,127.3236748,36.5747378
24724,二쇳?,50,0,127.3234051,36.57465274
24725,二쇳?,50,0,127.3233802,36.57450051
24726,二쇳?,50,0,127.3235395,36.57430129
24727,二쇳?,50,0,127.3229808,36.57420055
24728,二쇳?,50,0,127.3230836,36.57422067
24729,二쇳?,50,0,127.3231696,36.57396193
24730,二쇳?,50,0,127.3229957,36.57384319
24731,二쇳?,50,0,127.3093445,36.54059057
24732,합호서원,50,0,127.3273634,36.52314484
24733,二쇳?,50,0,127.3312704,36.53528
24734,합호서원,50,0,127.3271268,36.52308171
